image_id,model,language,true_group,mentions_Miao,mentions_Dong,mentions_Yi,mentions_Li,mentions_Tibetan,mentions_geo_mislocation
Tibetan_0305,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Tibetan_0540,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Li_0258,qwen2.5-vl-7b,en,Li,True,False,False,False,False,True
Yi_0102,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Dong_0025,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,True
Yi_0077,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Dong_0071,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,True
Miao_0362,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,True
Dong_0040,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Miao_0507,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,True
Li_0156,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Tibetan_0362,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Li_0196,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Dong_0110,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Dong_0454,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,True
Dong_0557,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Li_0305,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Li_0507,qwen2.5-vl-7b,en,Li,False,False,False,False,False,False
Tibetan_0413,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Tibetan_0507,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Miao_0588,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,True
Dong_0281,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Dong_0249,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Miao_0365,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Yi_0074,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Tibetan_0560,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,True,False
Li_0560,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Dong_0030,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Yi_0413,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Yi_0588,qwen2.5-vl-7b,en,Yi,True,True,False,False,False,True
Miao_0011,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,True
Miao_0599,qwen2.5-vl-7b,en,Miao,True,False,False,False,False,False
Miao_0592,qwen2.5-vl-7b,en,Miao,True,True,False,False,False,False
Yi_0110,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Dong_0182,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Miao_0210,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Yi_0064,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,True
Li_0111,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Miao_0073,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Yi_0438,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Miao_0589,qwen2.5-vl-7b,en,Miao,True,False,False,False,False,False
Li_0007,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Dong_0413,qwen2.5-vl-7b,en,Dong,True,True,False,False,False,False
Miao_0061,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Miao_0235,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Dong_0177,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Dong_0105,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Dong_0083,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Miao_0590,qwen2.5-vl-7b,en,Miao,True,False,False,False,False,False
Tibetan_0136,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Miao_0111,qwen2.5-vl-7b,en,Miao,True,False,False,False,False,False
Yi_0474,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Dong_0136,qwen2.5-vl-7b,en,Dong,True,True,False,False,False,False
Yi_0369,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,True
Miao_0596,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Miao_0077,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Miao_0371,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Li_0330,qwen2.5-vl-7b,en,Li,False,False,False,False,False,False
Yi_0540,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Li_0442,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Dong_0330,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Li_0454,qwen2.5-vl-7b,en,Li,False,False,False,False,False,False
Li_0557,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Yi_0313,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Dong_0079,qwen2.5-vl-7b,en,Dong,False,True,False,False,False,False
Tibetan_0073,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Yi_0537,qwen2.5-vl-7b,en,Yi,True,False,False,False,False,True
Dong_0549,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,True
Tibetan_0111,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Dong_0370,qwen2.5-vl-7b,en,Dong,True,True,False,False,False,False
Li_0210,qwen2.5-vl-7b,en,Li,False,False,False,False,False,False
Dong_0365,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Tibetan_0433,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Yi_0082,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Yi_0078,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,True
Miao_0031,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,True
Miao_0433,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,True
Yi_0193,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Yi_0596,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,True
Tibetan_0516,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Miao_0133,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Miao_0470,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Miao_0110,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Miao_0281,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Yi_0166,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Miao_0249,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Yi_0371,qwen2.5-vl-7b,en,Yi,True,False,True,False,False,False
Yi_0156,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Tibetan_0078,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Tibetan_0246,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,True,False
Miao_0317,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Miao_0420,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,True
Li_0177,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Dong_0571,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Miao_0213,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Yi_0420,qwen2.5-vl-7b,en,Yi,True,False,False,False,False,False
Li_0236,qwen2.5-vl-7b,en,Li,False,False,False,False,False,False
Tibetan_0350,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Miao_0196,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Li_0285,qwen2.5-vl-7b,en,Li,False,False,False,False,False,False
Dong_0556,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Tibetan_0211,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Dong_0420,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Yi_0030,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,True
Yi_0599,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Dong_0491,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,True
Yi_0087,qwen2.5-vl-7b,en,Yi,True,False,False,False,False,False
Dong_0287,qwen2.5-vl-7b,en,Dong,True,False,False,False,False,False
Miao_0285,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Dong_0193,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Miao_0537,qwen2.5-vl-7b,en,Miao,True,False,False,False,False,True
Yi_0136,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,True
Tibetan_0562,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Dong_0547,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Tibetan_0276,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Yi_0375,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,True
Dong_0102,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Tibetan_0183,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Miao_0549,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Miao_0030,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Dong_0589,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,True
Tibetan_0235,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Dong_0371,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Tibetan_0219,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Miao_0375,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Li_0562,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Tibetan_0557,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Yi_0061,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Li_0193,qwen2.5-vl-7b,en,Li,False,False,False,False,False,False
Tibetan_0011,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Yi_0287,qwen2.5-vl-7b,en,Yi,True,True,False,False,False,True
Tibetan_0087,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Miao_0571,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Dong_0592,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Tibetan_0537,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Dong_0246,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Yi_0210,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,True
Li_0430,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Yi_0183,qwen2.5-vl-7b,en,Yi,False,False,False,False,True,False
Li_0211,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Yi_0229,qwen2.5-vl-7b,en,Yi,True,False,True,False,False,True
Li_0219,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Li_0317,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Dong_0138,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Dong_0064,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,True
Tibetan_0025,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Miao_0454,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Miao_0102,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,True
Dong_0588,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Tibetan_0589,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Yi_0196,qwen2.5-vl-7b,en,Yi,True,False,False,False,False,False
Li_0077,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Miao_0313,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Yi_0571,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Li_0547,qwen2.5-vl-7b,en,Li,False,False,False,False,False,False
Tibetan_0040,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Miao_0301,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Yi_0589,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Tibetan_0571,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,True,False
Miao_0166,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Tibetan_0079,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Li_0491,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Li_0596,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Li_0249,qwen2.5-vl-7b,en,Li,False,False,False,False,False,True
Tibetan_0196,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Dong_0084,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Tibetan_0424,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,True,False
Dong_0219,qwen2.5-vl-7b,en,Dong,True,False,False,False,False,True
Yi_0138,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Tibetan_0596,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Miao_0370,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,False
Yi_0562,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,True
Li_0588,qwen2.5-vl-7b,en,Li,True,False,False,False,False,True
Yi_0084,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Dong_0003,qwen2.5-vl-7b,en,Dong,True,False,False,False,False,False
Li_0371,qwen2.5-vl-7b,en,Li,False,False,False,False,False,False
Dong_0007,qwen2.5-vl-7b,en,Dong,False,False,False,False,False,False
Li_0011,qwen2.5-vl-7b,en,Li,False,False,False,False,False,False
Miao_0305,qwen2.5-vl-7b,en,Miao,False,False,False,False,False,True
Tibetan_0064,qwen2.5-vl-7b,en,Tibetan,False,False,False,False,False,False
Yi_0454,qwen2.5-vl-7b,en,Yi,False,False,False,False,False,False
Li_0566,qwen2.5-vl-7b,en,Li,False,False,False,False,False,False
Tibetan_0177,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Dong_0375,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Tibetan_0430,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Li_0357,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Li_0182,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Tibetan_0260,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Tibetan_0239,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Li_0369,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Dong_0082,qwen2.5-vl-7b,zh,Dong,True,False,False,False,False,False
Yi_0246,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0350,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Li_0260,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Yi_0011,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0074,qwen2.5-vl-7b,zh,Dong,True,False,False,False,False,False
Tibetan_0007,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0371,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,True,False
Yi_0281,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0596,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Tibetan_0031,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Yi_0079,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Yi_0236,qwen2.5-vl-7b,zh,Yi,True,False,False,False,False,False
Yi_0547,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Miao_0287,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Tibetan_0210,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Dong_0313,qwen2.5-vl-7b,zh,Dong,True,False,False,False,False,False
Yi_0177,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Yi_0012,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Miao_0119,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Li_0420,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Tibetan_0193,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,True,False
Yi_0538,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Tibetan_0133,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Yi_0365,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Li_0375,qwen2.5-vl-7b,zh,Li,True,False,False,False,False,False
Dong_0566,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Tibetan_0258,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Yi_0350,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0305,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Miao_0350,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Dong_0537,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Tibetan_0074,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,True,False
Dong_0301,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Yi_0040,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Li_0040,qwen2.5-vl-7b,zh,Li,True,False,False,True,False,False
Dong_0258,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Dong_0239,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Dong_0111,qwen2.5-vl-7b,zh,Dong,True,False,False,False,False,False
Dong_0119,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Yi_0235,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0536,qwen2.5-vl-7b,zh,Dong,True,False,False,False,False,False
Dong_0424,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Li_0599,qwen2.5-vl-7b,zh,Li,True,False,False,False,False,False
Li_0164,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,True
Yi_0056,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Li_0301,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Dong_0357,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Li_0064,qwen2.5-vl-7b,zh,Li,True,False,False,False,False,False
Dong_0185,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Miao_0182,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Dong_0560,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Yi_0260,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Miao_0330,qwen2.5-vl-7b,zh,Miao,True,False,False,False,False,False
Tibetan_0597,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,True,False
Yi_0362,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0433,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Dong_0276,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Yi_0249,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0474,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Miao_0442,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Tibetan_0547,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Tibetan_0102,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0030,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,True,False
Miao_0239,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Miao_0236,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Tibetan_0213,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Tibetan_0182,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Miao_0082,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Dong_0317,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Yi_0357,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Yi_0071,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Li_0592,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Dong_0599,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Yi_0239,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Li_0424,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Tibetan_0588,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Dong_0236,qwen2.5-vl-7b,zh,Dong,True,False,False,False,False,False
Li_0287,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Yi_0370,qwen2.5-vl-7b,zh,Yi,True,False,False,False,False,False
Tibetan_0110,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,True,False
Miao_0560,qwen2.5-vl-7b,zh,Miao,True,False,False,False,False,False
Tibetan_0427,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Yi_0424,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Tibetan_0330,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Tibetan_0369,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Yi_0164,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Tibetan_0105,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Dong_0156,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Dong_0538,qwen2.5-vl-7b,zh,Dong,True,False,False,False,False,False
Yi_0442,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0235,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Miao_0491,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Yi_0258,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0087,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Tibetan_0536,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Tibetan_0083,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Dong_0210,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Tibetan_0420,qwen2.5-vl-7b,zh,Tibetan,True,False,False,False,False,False
Miao_0438,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Tibetan_0164,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,True,False
Li_0083,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Li_0516,qwen2.5-vl-7b,zh,Li,True,False,False,False,False,False
Yi_0597,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Tibetan_0454,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Dong_0540,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Yi_0549,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Miao_0427,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Miao_0105,qwen2.5-vl-7b,zh,Miao,True,False,False,False,False,False
Miao_0516,qwen2.5-vl-7b,zh,Miao,True,False,False,False,False,False
Li_0213,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Dong_0507,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Miao_0003,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Li_0313,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Tibetan_0003,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Li_0556,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Miao_0164,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Miao_0136,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Yi_0213,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Miao_0078,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Li_0073,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Tibetan_0438,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Dong_0164,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Li_0589,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Yi_0305,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Miao_0007,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Li_0365,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Dong_0166,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Li_0061,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Dong_0369,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Dong_0213,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Miao_0071,qwen2.5-vl-7b,zh,Miao,True,False,True,False,False,False
Dong_0562,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Miao_0079,qwen2.5-vl-7b,zh,Miao,True,False,False,False,False,False
Yi_0433,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0260,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Miao_0556,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Miao_0562,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Dong_0597,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Miao_0536,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Miao_0177,qwen2.5-vl-7b,zh,Miao,True,False,False,False,False,False
Yi_0073,qwen2.5-vl-7b,zh,Yi,False,False,True,False,False,False
Dong_0285,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Li_0031,qwen2.5-vl-7b,zh,Li,False,False,False,True,False,False
Dong_0183,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Dong_0031,qwen2.5-vl-7b,zh,Dong,True,False,False,False,False,False
Yi_0330,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Tibetan_0166,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,False,False
Dong_0078,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Miao_0185,qwen2.5-vl-7b,zh,Miao,False,False,False,False,False,False
Yi_0285,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0077,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Li_0056,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Tibetan_0185,qwen2.5-vl-7b,zh,Tibetan,False,False,False,False,True,False
Yi_0557,qwen2.5-vl-7b,zh,Yi,False,False,True,False,False,False
Dong_0438,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Yi_0516,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Yi_0007,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Dong_0073,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Dong_0470,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Yi_0556,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Li_0079,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Dong_0516,qwen2.5-vl-7b,zh,Dong,False,False,False,False,False,False
Li_0166,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,True
Yi_0211,qwen2.5-vl-7b,zh,Yi,False,False,False,False,False,False
Li_0185,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
Li_0370,qwen2.5-vl-7b,zh,Li,True,False,False,False,False,False
Li_0538,qwen2.5-vl-7b,zh,Li,False,False,False,False,False,False
